,,,三鷹Ｉ邸2012,
,,,外気,
,,,気温,絶湿
,,,[℃],[g/kg']
1月17日,3時,平日,-1.98,2.899823678
1月17日,4時,平日,-2.37,2.848772676
1月17日,5時,平日,-2.3,2.895618546
1月17日,6時,平日,-2.17,2.923747874
1月17日,7時,平日,-2.22,2.945061611
1月17日,8時,平日,-0.84,3.222303481
1月17日,9時,平日,0.05,3.123860786
1月17日,10時,平日,3.07,3.25084274
1月17日,11時,平日,5.4,3.26973907
1月17日,12時,平日,6.33,3.079208333
1月17日,13時,平日,6.31,2.962484186
1月17日,14時,平日,6.76,3.007376344
1月17日,15時,平日,6.74,2.856943237
1月17日,16時,平日,6.1,2.727236233
1月17日,17時,平日,4.99,2.615771794
1月17日,18時,平日,4.09,2.475652761
1月17日,19時,平日,3.25,2.49970312
1月17日,20時,平日,2.75,2.481375318
1月17日,21時,平日,2,2.626774625
1月17日,22時,平日,1.64,2.717158669
1月17日,23時,平日,1.21,2.708476345
1月17日,24時,平日,0.42,2.561640921
1月18日,1時,平日,-0.08,2.458735188
1月18日,2時,平日,-0.03,2.350846332
1月18日,3時,平日,-0.72,2.349812868
1月18日,4時,平日,-1.4,2.39541466
1月18日,5時,平日,-1.58,2.279655977
1月18日,6時,平日,-1.28,2.131214593
1月18日,7時,平日,-1.03,2.051746578
1月18日,8時,平日,-0.09,1.976746274
1月18日,9時,平日,0.95,1.962082333
1月18日,10時,平日,2.16,1.845248917
1月18日,11時,平日,2.94,1.685409051
1月18日,12時,平日,3.85,1.534559312
1月18日,13時,平日,4.57,1.457731209
1月18日,14時,平日,4.99,1.512000274
1月18日,15時,平日,4.68,1.574215297
1月18日,16時,平日,4.56,1.623624377
1月18日,17時,平日,3.67,1.647489567
1月18日,18時,平日,2.25,1.843868248
1月18日,19時,平日,0.8,2.096854316
1月18日,20時,平日,-0.03,2.15489183
1月18日,21時,平日,-0.58,2.182166442
1月18日,22時,平日,-1.28,2.220618783
1月18日,23時,平日,-1.71,2.291178408
1月18日,24時,平日,-2.62,2.203794757
1月19日,1時,平日,-2.97,2.168220503
1月19日,2時,平日,-3.82,2.074180468
1月19日,3時,平日,-3.93,2.079661511
1月19日,4時,平日,-4.07,2.091361457
1月19日,5時,平日,-4.72,1.948507164
1月19日,6時,平日,-4.67,1.913196773
1月19日,7時,平日,-4.74,1.961487088
1月19日,8時,平日,-3.96,2.077783985
1月19日,9時,平日,-1.1,2.215401464
1月19日,10時,平日,1.46,2.174074045
1月19日,11時,平日,3.77,2.064228769
1月19日,12時,平日,5.89,2.704955988
1月19日,13時,平日,6.94,2.766939438
1月19日,14時,平日,7.3,2.817407859
1月19日,15時,平日,7.05,3.01835055
1月19日,16時,平日,6.47,3.354760553
1月19日,17時,平日,5.14,3.254490809
1月19日,18時,平日,3.68,3.286347979
1月19日,19時,平日,2.57,3.337416514
1月19日,20時,平日,2.83,3.4743248
1月19日,21時,平日,2.6,3.116232805
1月19日,22時,平日,1.51,2.902782207
1月19日,23時,平日,0.7,2.90079088
1月19日,24時,平日,0.13,2.893736994
1月20日,1時,平日,-0.56,2.914815836
1月20日,2時,平日,-0.97,2.789560629
1月20日,3時,平日,-0.73,2.860735371
1月20日,4時,平日,-1.37,2.759863681
1月20日,5時,平日,-0.54,2.868156487
1月20日,6時,平日,-1.77,2.596395712
1月20日,7時,平日,-0.35,2.775575109
1月20日,8時,平日,0.79,2.795586806
1月20日,9時,平日,3.14,2.91133757
1月20日,10時,平日,5.5,2.721898983
1月20日,11時,平日,6.52,2.759803335
1月20日,12時,平日,8.24,2.545878951
1月20日,13時,平日,8.71,2.357165906
1月20日,14時,平日,8.18,2.737056085
1月20日,15時,平日,7.82,2.657388464
1月20日,16時,平日,6.83,2.62345784
1月20日,17時,平日,5.56,2.463951352
1月20日,18時,平日,4.44,2.578970909
1月20日,19時,平日,3.8,2.609002323
1月20日,20時,平日,3.65,2.61091019
1月20日,21時,平日,3.49,2.639732361
1月20日,22時,平日,3.29,2.664760204
1月20日,23時,平日,3.05,2.577323863
1月20日,24時,平日,2.42,2.527033545
1月21日,1時,休日,2.43,2.456817948
1月21日,2時,休日,1.85,2.408590458
1月21日,3時,休日,1.4,2.373632094
1月21日,4時,休日,0.67,2.449864993
1月21日,5時,休日,0.86,2.568319301
1月21日,6時,休日,-0.01,2.607310438
1月21日,7時,休日,-0.78,2.678711248
1月21日,8時,休日,-0.42,2.812753946
1月21日,9時,休日,1.1,2.867258949
1月21日,10時,休日,3.3,2.843965433
1月21日,11時,休日,5.19,2.554200451
1月21日,12時,休日,6.17,2.477085329
1月21日,13時,休日,7.11,2.743313188
1月21日,14時,休日,7.5,3.049043935
1月21日,15時,休日,7.54,2.993026343
1月21日,16時,休日,7.13,3.210437267
1月21日,17時,休日,5.85,3.523299641
1月21日,18時,休日,4.8,3.50324889
1月21日,19時,休日,3.59,3.584066667
1月21日,20時,休日,3.03,3.679817731
1月21日,21時,休日,3.58,3.802141541
1月21日,22時,休日,3.63,3.525402784
1月21日,23時,休日,3.93,3.204527084
1月21日,24時,休日,2.99,3.570612521
1月22日,1時,休日,2.95,3.537007084
1月22日,2時,休日,2.88,3.360880753
1月22日,3時,休日,2.81,3.36732036
1月22日,4時,休日,1.99,3.223355771
1月22日,5時,休日,2.1,3.385582526
1月22日,6時,休日,2.8,3.503980478
1月22日,7時,休日,2.75,3.630115469
1月22日,8時,休日,2.8,3.814778552
1月22日,9時,休日,2.87,4.006533567
1月22日,10時,休日,3.17,3.931118619
1月22日,11時,休日,3.69,3.861595916
1月22日,12時,休日,4.69,4.001061893
1月22日,13時,休日,6.35,4.46375267
1月22日,14時,休日,7.24,4.785608654
1月22日,15時,休日,8.16,4.827845376
1月22日,16時,休日,7.95,4.872058627
1月22日,17時,休日,7.06,4.876904066
1月22日,18時,休日,7.81,3.85042336
1月22日,19時,休日,7.98,3.516444347
1月22日,20時,休日,7.64,3.552313925
1月22日,21時,休日,7.27,3.412421915
1月22日,22時,休日,6.22,3.467865748
1月22日,23時,休日,5.21,3.501087504
1月22日,24時,休日,4.59,3.499235916
1月23日,1時,平日,4.05,3.373542214
1月23日,2時,平日,3.76,3.324865865
1月23日,3時,平日,3.32,3.213053948
1月23日,4時,平日,3.37,3.25825493
1月23日,5時,平日,3.14,3.238611865
1月23日,6時,平日,3.16,3.238473129
1月23日,7時,平日,3.18,3.224049902
1月23日,8時,平日,3.93,3.174425386
1月23日,9時,平日,5.31,3.193968566
1月23日,10時,平日,6.68,3.142606257
1月23日,11時,平日,7.32,3.176540371
1月23日,12時,平日,8.06,3.121625499
1月23日,13時,平日,8.15,3.107311538
1月23日,14時,平日,8.22,3.15595032
1月23日,15時,平日,7.94,3.122581821
1月23日,16時,平日,7.46,3.015054494
1月23日,17時,平日,6.91,3.236153113
1月23日,18時,平日,6.18,3.258587976
1月23日,19時,平日,5.7,3.304860836
1月23日,20時,平日,5.4,3.336485839
1月23日,21時,平日,5.21,3.440674093
1月23日,22時,平日,5.11,3.41120532
1月23日,23時,平日,3.89,3.550884133
1月23日,24時,平日,3.48,3.877509149
1月24日,1時,平日,3.11,4.089988734
1月24日,2時,平日,2.6,4.094751734
1月24日,3時,平日,2.5,4.256551557
1月24日,4時,平日,2.57,4.323684184
1月24日,5時,平日,2.69,4.35177085
1月24日,6時,平日,2.6,4.277992383
1月24日,7時,平日,2.6,4.232172166
1月24日,8時,平日,2.92,4.236397169
1月24日,9時,平日,3.46,4.222409849
1月24日,10時,平日,4.33,4.107764774
1月24日,11時,平日,5.37,3.979650905
1月24日,12時,平日,6.41,3.97385944
1月24日,13時,平日,7.87,4.157056911
1月24日,14時,平日,8.63,4.420713489
1月24日,15時,平日,8.57,4.478986216
1月24日,16時,平日,7.71,4.386379896
1月24日,17時,平日,7.17,4.390202309
1月24日,18時,平日,6.32,4.50801125
1月24日,19時,平日,5.81,4.649428844
1月24日,20時,平日,5.51,4.597978384
1月24日,21時,平日,4.44,4.343251326
1月24日,22時,平日,4.2,4.434483264
1月24日,23時,平日,3.36,4.197314455
1月24日,24時,平日,2.98,4.207517006
1月25日,1時,平日,2.22,3.984691123
1月25日,2時,平日,1.71,3.841129116
1月25日,3時,平日,1.43,3.810579456
1月25日,4時,平日,0.91,3.706258852
1月25日,5時,平日,0.54,3.568511991
1月25日,6時,平日,0.3,3.537688282
1月25日,7時,平日,0.34,3.555791014
1月25日,8時,平日,1,3.730529404
1月25日,9時,平日,4.02,4.038990638
1月25日,10時,平日,6.61,3.811203476
1月25日,11時,平日,8.97,3.619883648
1月25日,12時,平日,9.71,4.150240422
1月25日,13時,平日,9.7,4.03522204
1月25日,14時,平日,8.94,3.435145112
1月25日,15時,平日,9.27,2.911420559
1月25日,16時,平日,8.13,2.332763696
1月25日,17時,平日,6.55,2.074850409
1月25日,18時,平日,5.5,1.683772791
1月25日,19時,平日,4.38,1.541412323
1月25日,20時,平日,3.53,1.456588335
1月25日,21時,平日,2.45,1.546666493
1月25日,22時,平日,1.84,1.562343452
1月25日,23時,平日,0.78,1.814360937
1月25日,24時,平日,-0.11,1.876557363
1月26日,1時,平日,-0.78,1.868758589
1月26日,2時,平日,-0.96,1.87236283
1月26日,3時,平日,-1.92,2.003285054
1月26日,4時,平日,-2.23,2.012226801
1月26日,5時,平日,-2.08,2.067156338
1月26日,6時,平日,-1.24,2.030625191
1月26日,7時,平日,-1.2,2.012414933
