月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
1,17,10,3.07,3.25084274,1010.376949,82.21619083,67.03908472,26,-35
1,17,11,5.4,3.26973907,823.4551233,96.82596389,76.33556667,32,-20
1,17,12,6.33,3.079208333,783.0560775,113.6444653,83.3112075,34,-4
1,17,13,6.31,2.962484186,469.9532397,192.2582856,85.15993139,33,13
1,17,14,6.76,3.007376344,242.3526372,216.0699061,86.31206889,29,28
1,17,15,6.74,2.856943237,174.2520839,174.7136706,88.75665389,22,42
1,17,16,6.1,2.727236233,10.62502444,79.93513861,88.29319278,13,53
1,17,17,4.99,2.615771794,0,0,85.62048611,2,62
1,17,18,4.09,2.475652761,0,0,84.43179694,-9,71
1,17,19,3.25,2.49970312,0,0,80.55347,-21,78
1,17,20,2.75,2.481375318,0,0,78.85601611,-33,86
1,17,21,2,2.626774625,0,0,73.206745,-45,85
1,17,22,1.64,2.717158669,0,0,70.16947111,-58,74
1,17,23,1.21,2.708476345,0,0,68.60339889,-69,55
1,17,24,0.42,2.561640921,0,0,68.07433083,-76,14
1,18,1,-0.08,2.458735188,0,0,67.97580083,-73,-39
1,18,2,-0.03,2.350846332,0,0,70.17782028,-63,-66
1,18,3,-0.72,2.349812868,0,0,67.494475,-51,-80
1,18,4,-1.4,2.39541466,0,0,63.99747028,-39,-90
1,18,5,-1.58,2.279655977,0,0,65.48389139,-27,-82
1,18,6,-1.28,2.131214593,0,0,69.52833111,-14,-75
1,18,7,-1.03,2.051746578,0,0,72.08434833,-3,-67
1,18,8,-0.09,1.976746274,1142.709928,25.0004875,77.28361611,8,-58
1,18,9,0.95,1.962082333,1018.295089,56.11493722,81.69505083,18,-47
1,18,10,2.16,1.845248917,1007.873012,82.458635,88.98002,26,-35
1,18,11,2.94,1.685409051,996.77489,99.85832167,95.60846972,32,-21
1,18,12,3.85,1.534559312,965.1823392,105.1622214,102.7571272,34,-4
1,18,13,4.57,1.457731209,914.9058622,98.38871861,107.5365872,34,13
1,18,14,4.99,1.512000274,809.305515,95.72132417,107.99021,29,28
1,18,15,4.68,1.574215297,493.6073856,130.9172786,105.2583314,22,42
1,18,16,4.56,1.623624377,80.55898472,107.4080725,103.6334911,13,53
1,18,17,3.67,1.647489567,0,0,99.43342194,2,63
1,18,18,2.25,1.843868248,0,0,89.371995,-9,71
1,18,19,0.8,2.096854316,0,0,78.36969222,-21,79
1,18,20,-0.03,2.15489183,0,0,73.94313556,-33,86
1,18,21,-0.58,2.182166442,0,0,71.25292278,-45,85
1,18,22,-1.28,2.220618783,0,0,67.78029361,-57,74
1,18,23,-1.71,2.291178408,0,0,64.7619975,-69,55
1,18,24,-2.62,2.203794757,0,0,62.94798028,-76,14
1,19,1,-2.97,2.168220503,0,0,62.30706722,-73,-38
1,19,2,-3.82,2.074180468,0,0,60.94942028,-63,-66
1,19,3,-3.93,2.079661511,0,0,60.42520611,-51,-80
1,19,4,-4.07,2.091361457,0,0,59.66468778,-39,-90
1,19,5,-4.72,1.948507164,0,0,60.12983194,-26,-82
1,19,6,-4.67,1.913196773,0,0,61.0498225,-14,-75
1,19,7,-4.74,1.961487088,0,0,59.787315,-3,-67
1,19,8,-3.96,2.077783985,1061.182893,23.56420611,60.3498125,8,-58
1,19,9,-1.1,2.215401464,985.2444189,54.68095417,68.58008583,18,-48
1,19,10,1.46,2.174074045,956.2818628,78.67604444,79.47381556,26,-35
1,19,11,3.77,2.064228769,934.8295442,94.13732583,90.99985306,32,-21
1,19,12,5.89,2.704955988,906.8911869,99.07558306,87.80100861,35,-4
1,19,13,6.94,2.766939438,818.7681622,105.9389717,91.149495,34,13
1,19,14,7.3,2.817407859,658.3043653,129.0117117,91.80933306,29,28
1,19,15,7.05,3.01835055,307.7049256,163.3050719,87.35944333,22,42
1,19,16,6.47,3.354760553,49.88936389,104.11856,79.4808375,13,53
1,19,17,5.14,3.254490809,0,0,75.49543111,3,63
1,19,18,3.68,3.286347979,0,0,68.96350861,-9,71
1,19,19,2.57,3.337416514,0,0,63.63893583,-21,79
1,19,20,2.83,3.4743248,0,0,62.55893139,-33,86
1,19,21,2.6,3.116232805,0,0,67.3029375,-45,85
1,19,22,1.51,2.902782207,0,0,66.46013,-57,73
1,19,23,0.7,2.90079088,0,0,63.2690325,-68,54
1,19,24,0.13,2.893736994,0,0,61.13615806,-76,14
1,20,1,-0.56,2.914815836,0,0,58.07253083,-73,-38
1,20,2,-0.97,2.789560629,0,0,58.60900556,-63,-65
1,20,3,-0.73,2.860735371,0,0,58.32485083,-51,-80
1,20,4,-1.37,2.759863681,0,0,57.56925583,-39,-89
1,20,5,-0.54,2.868156487,0,0,58.94072,-26,-83
1,20,6,-1.77,2.596395712,0,0,58.90056,-14,-75
1,20,7,-0.35,2.775575109,0,0,61.27142722,-3,-67
1,20,8,0.79,2.795586806,1040.062663,23.44126056,65.42089528,8,-58
1,20,9,3.14,2.91133757,957.9966272,53.55261139,72.89201583,18,-48
1,20,10,5.5,2.721898983,953.0607761,78.85759056,85.87283472,26,-36
1,20,11,6.52,2.759803335,922.5320697,93.38931056,89.49602778,32,-21
1,20,12,8.24,2.545878951,907.74364,99.73726111,100.6088581,35,-4
1,20,13,8.71,2.357165906,878.1981289,97.97628167,106.1092494,34,13
1,20,14,8.18,2.737056085,733.4352381,112.5360064,96.96179306,30,28
1,20,15,7.82,2.657388464,442.5377236,142.50365,96.81501583,22,42
1,20,16,6.83,2.62345784,79.00270167,110.2022661,93.20090361,13,53
1,20,17,5.56,2.463951352,0,0,90.74011444,3,63
1,20,18,4.44,2.578970909,0,0,84.00111361,-8,71
1,20,19,3.8,2.609002323,0,0,80.83099194,-20,79
1,20,20,3.65,2.61091019,0,0,80.18251611,-33,87
1,20,21,3.49,2.639732361,0,0,79.01574056,-45,85
1,20,22,3.29,2.664760204,0,0,77.7567375,-57,73
1,20,23,3.05,2.577323863,0,0,78.33546611,-68,54
1,20,24,2.42,2.527033545,0,0,76.68939528,-75,14
1,21,1,2.43,2.456817948,0,0,78.01163722,-72,-37
1,21,2,1.85,2.408590458,0,0,76.56752417,-63,-65
1,21,3,1.4,2.373632094,0,0,75.4174475,-51,-79
1,21,4,0.67,2.449864993,0,0,71.09848556,-39,-89
1,21,5,0.86,2.568319301,0,0,69.69700333,-26,-83
1,21,6,-0.01,2.607310438,0,0,65.56074361,-14,-75
1,21,7,-0.78,2.678711248,0,0,61.28003833,-3,-67
1,21,8,-0.42,2.812753946,745.4347358,25.8266025,60.35676417,8,-58
1,21,9,1.1,2.867258949,675.1478186,72.84254,65.42640917,18,-48
1,21,10,3.3,2.843965433,896.4900719,74.60880028,74.68733028,26,-36
1,21,11,5.19,2.554200451,808.1327636,101.6689108,87.55530389,32,-21
1,21,12,6.17,2.477085329,922.4215464,102.1219011,93.05646389,35,-4
1,21,13,7.11,2.743313188,704.7803203,133.8155836,92.28100417,34,13
1,21,14,7.5,3.049043935,21.44801333,193.3058883,88.76744583,30,29
1,21,15,7.54,2.993026343,172.7867489,180.8990019,89.86573,23,42
1,21,16,7.13,3.210437267,50.93542222,107.3007981,84.56686222,14,53
1,21,17,5.85,3.523299641,0,0,74.26019667,3,63
1,21,18,4.8,3.50324889,0,0,70.19153278,-8,71
1,21,19,3.59,3.584066667,0,0,63.97552917,-20,79
1,21,20,3.03,3.679817731,0,0,60.2479025,-32,87
1,21,21,3.58,3.802141541,0,0,60.67350528,-45,84
1,21,22,3.63,3.525402784,0,0,65.03356389,-57,73
1,21,23,3.93,3.204527084,0,0,71.29499278,-68,54
1,21,24,2.99,3.570612521,0,0,61.73373861,-75,14
1,22,1,2.95,3.537007084,0,0,62.08363167,-72,-37
1,22,2,2.88,3.360880753,0,0,64.52636778,-63,-64
1,22,3,2.81,3.36732036,0,0,64.14138167,-51,-79
1,22,4,1.99,3.223355771,0,0,63.11151472,-39,-89
1,22,5,2.1,3.385582526,0,0,60.98700333,-26,-83
1,22,6,2.8,3.503980478,0,0,61.98082222,-14,-75
1,22,7,2.75,3.630115469,0,0,59.85838111,-3,-67
1,22,8,2.8,3.814778552,1.003469167,14.36690361,57.31080833,8,-59
1,22,9,2.87,4.006533567,0.548611944,26.02642333,54.80971583,18,-48
1,22,10,3.17,3.931118619,1.217356389,57.05405528,57.11631972,27,-36
1,22,11,3.69,3.861595916,1.953900833,88.15956139,60.2512025,33,-21
1,22,12,4.69,4.001061893,3.467444444,127.2875039,62.3481225,35,-4
1,22,13,6.35,4.46375267,405.6809394,214.387305,62.82455167,34,13
1,22,14,7.24,4.785608654,528.6025606,163.3451583,62.30125139,30,29
1,22,15,8.16,4.827845376,251.4109253,175.3600542,65.68245889,23,42
1,22,16,7.95,4.872058627,5.278023611,69.11151167,64.20593694,14,53
1,22,17,7.06,4.876904066,0,0,60.345925,3,63
1,22,18,7.81,3.85042336,0,0,77.66555333,-8,71
1,22,19,7.98,3.516444347,0,0,83.39565972,-20,79
1,22,20,7.64,3.552313925,0,0,81.39188,-32,87
1,22,21,7.27,3.412421915,0,0,81.96944,-45,84
1,22,22,6.22,3.467865748,0,0,76.66648167,-57,73
1,22,23,5.21,3.501087504,0,0,71.92764139,-68,53
1,22,24,4.59,3.499235916,0,0,69.38388,-75,14
1,23,1,4.05,3.373542214,0,0,69.10720917,-72,-36
1,23,2,3.76,3.324865865,0,0,68.68187056,-63,-64
1,23,3,3.32,3.213053948,0,0,68.66197944,-51,-78
1,23,4,3.37,3.25825493,0,0,68.14309333,-39,-88
1,23,5,3.14,3.238611865,0,0,67.51922694,-26,-83
1,23,6,3.16,3.238473129,0,0,67.60286222,-14,-76
1,23,7,3.18,3.224049902,0,0,67.91511417,-2,-68
1,23,8,3.93,3.174425386,1029.049121,24.19272278,71.77990861,9,-59
1,23,9,5.31,3.193968566,802.5979658,57.63839111,77.17281722,18,-48
1,23,10,6.68,3.142606257,440.3639736,157.2001939,83.75423639,27,-36
1,23,11,7.32,3.176540371,307.6601122,221.5101467,85.92076472,33,-21
1,23,12,8.06,3.121625499,306.88098,241.21028,89.97455639,35,-5
1,23,13,8.15,3.107311538,21.42970444,218.4888875,90.59439139,35,13
1,23,14,8.22,3.15595032,465.0701864,179.8682531,90.10436556,30,29
1,23,15,7.94,3.122581821,3.8088425,94.18727167,89.44429861,23,42
1,23,16,7.46,3.015054494,0.629723889,24.53453528,89.15862639,14,54
1,23,17,6.91,3.236153113,0,0,83.22105583,3,63
1,23,18,6.18,3.258587976,0,0,79.78028861,-8,71
1,23,19,5.7,3.304860836,0,0,77.03176056,-20,79
1,23,20,5.4,3.336485839,0,0,75.27926083,-32,87
1,23,21,5.21,3.440674093,0,0,72.85994722,-44,84
1,23,22,5.11,3.41120532,0,0,72.90169417,-57,72
1,23,23,3.89,3.550884133,0,0,65.70961111,-68,53
1,23,24,3.48,3.877509149,0,0,59.15991639,-75,14
1,24,1,3.11,4.089988734,0,0,54.59416222,-72,-35
1,24,2,2.6,4.094751734,0,0,52.45706028,-62,-63
1,24,3,2.5,4.256551557,0,0,49.77990944,-51,-78
1,24,4,2.57,4.323684184,0,0,49.13295694,-39,-88
1,24,5,2.69,4.35177085,0,0,49.23180194,-26,-84
1,24,6,2.6,4.277992383,0,0,49.886515,-14,-76
1,24,7,2.6,4.232172166,0,0,50.52394028,-2,-68
1,24,8,2.92,4.236397169,93.46702917,55.5613475,51.76219333,9,-59
1,24,9,3.46,4.222409849,230.375545,131.1860125,54.15661389,19,-49
1,24,10,4.33,4.107764774,181.4589008,197.8081247,59.33941583,27,-36
1,24,11,5.37,3.979650905,890.6271511,92.68295306,65.4809925,33,-21
1,24,12,6.41,3.97385944,845.9653447,105.3515808,69.9253275,36,-5
1,24,13,7.87,4.157056911,882.5146789,100.1334064,73.52143583,35,13
1,24,14,8.63,4.420713489,37.75368278,214.0331025,73.13632444,30,29
1,24,15,8.57,4.478986216,349.6478047,164.3566939,72.08498111,23,42
1,24,16,7.71,4.386379896,1.449622778,37.67138333,69.65257917,14,54
1,24,17,7.17,4.390202309,0,0,67.29796361,4,63
1,24,18,6.32,4.50801125,0,0,62.09883222,-8,72
1,24,19,5.81,4.649428844,0,0,58.0611725,-20,79
1,24,20,5.51,4.597978384,0,0,57.49234139,-32,87
1,24,21,4.44,4.343251326,0,0,56.50529889,-44,84
1,24,22,4.2,4.434483264,0,0,54.26653583,-56,72
1,24,23,3.36,4.197314455,0,0,54.09939528,-67,53
1,24,24,2.98,4.207517006,0,0,52.40928528,-74,14
1,25,1,2.22,3.984691123,0,0,52.49474417,-72,-35
1,25,2,1.71,3.841129116,0,0,52.52962389,-62,-63
1,25,3,1.43,3.810579456,0,0,51.85787417,-51,-78
1,25,4,0.91,3.706258852,0,0,51.33222861,-39,-88
1,25,5,0.54,3.568511991,0,0,51.94105583,-26,-84
1,25,6,0.3,3.537688282,0,0,51.46275972,-14,-76
1,25,7,0.34,3.555791014,0,0,51.34433611,-2,-68
1,25,8,1,3.730529404,1055.793367,25.50490944,51.32829833,9,-59
1,25,9,4.02,4.038990638,926.9456439,53.67785528,59.04162889,19,-49
1,25,10,6.61,3.811203476,940.3614294,80.07096111,73.13755833,27,-36
1,25,11,8.97,3.619883648,904.9079461,93.84706667,86.0893425,33,-22
1,25,12,9.71,4.150240422,5.637293611,164.4016689,81.57606,36,-5
1,25,13,9.7,4.03522204,599.2808231,166.0521075,83.16455278,35,13
1,25,14,8.94,3.435145112,742.8982156,114.5394108,88.78711556,31,29
1,25,15,9.27,2.911420559,815.6078358,79.01872778,98.68516417,24,42
1,25,16,8.13,2.332763696,17.03345806,97.82018833,104.0698256,14,54
1,25,17,6.55,2.074850409,0,0,102.3529944,4,63
1,25,18,5.5,1.683772791,0,0,106.1881042,-8,72
1,25,19,4.38,1.541412323,0,0,104.7777731,-20,80
1,25,20,3.53,1.456588335,0,0,103.2886964,-32,88
1,25,21,2.45,1.546666493,0,0,96.7761075,-44,84
1,25,22,1.84,1.562343452,0,0,93.95669417,-56,72
1,25,23,0.78,1.814360937,0,0,84.12309889,-67,53
1,25,24,-0.11,1.876557363,0,0,79.28811833,-74,14
1,26,1,-0.78,1.868758589,0,0,76.83017833,-72,-34
1,26,2,-0.96,1.87236283,0,0,76.05288111,-62,-62
1,26,3,-1.92,2.003285054,0,0,69.62205917,-51,-77
1,26,4,-2.23,2.012226801,0,0,68.24826222,-38,-88
1,26,5,-2.08,2.067156338,0,0,67.71479417,-26,-84
1,26,6,-1.24,2.030625191,0,0,71.69511611,-14,-76
1,26,7,-1.2,2.012414933,0,0,72.21986056,-2,-68
1,26,8,0.01,2.119628842,1094.62256,26.83777861,74.79615333,9,-59
1,26,9,1.94,2.141858561,1012.146219,59.05759056,82.02973306,19,-49
1,26,10,3.75,2.056376519,990.4883089,84.85665056,91.07570722,27,-37
1,26,11,5.04,2.078734715,972.3744475,101.7335306,95.94993306,33,-22
1,26,12,6.25,1.991097879,84.49614,263.9990214,102.7828347,36,-5
1,26,13,6.45,1.899733666,843.1105883,106.1168658,105.5159317,35,13
1,26,14,6.35,2.111436364,708.3376331,123.4961511,100.7798444,31,29
1,26,15,6.02,2.133097558,500.4534344,139.6242564,98.96282056,24,43
1,26,16,5.38,2.04018029,6.762232222,81.19968667,98.14024722,15,54
1,26,17,4.28,2.01687944,0,0,94.05206083,4,64
1,26,18,2.98,2.054595199,0,0,87.96963833,-7,72
1,26,19,3.49,1.210727174,0,0,109.2841211,-19,80
1,26,20,1.74,1.897399814,0,0,86.1921375,-32,88
1,26,21,0.98,1.933941828,0,0,82.396095,-44,83
1,26,22,0.08,2.008986939,0,0,77.29328361,-56,72
1,26,23,-0.76,1.960732023,0,0,74.98994417,-67,52
1,26,24,-1.6,2.014340043,0,0,70.63148722,-74,14
1,27,1,-2.2,1.984600382,0,0,68.92725833,-71,-34
1,27,2,-2.71,1.87362669,0,0,69.28077444,-62,-62
1,27,3,-3.04,1.728547813,0,0,71.14445778,-51,-77
1,27,4,-2.95,1.615800815,0,0,74.00485972,-38,-87
1,27,5,-3.12,1.688278555,0,0,71.72985917,-26,-84
1,27,6,-3.15,1.708412169,0,0,71.16981111,-14,-77
1,27,7,-2.97,1.637624147,0,0,73.43460444,-2,-69
1,27,8,-2.42,1.816618208,1080.256634,26.9274025,71.60095139,9,-60
1,27,9,0.62,1.718515594,986.6143564,58.04529944,85.57092806,19,-49
1,27,10,3.02,1.666930932,991.7459628,85.51848889,96.34564972,27,-37
1,27,11,5.5,1.68934489,967.4549572,101.8266017,106.0642189,34,-22
1,27,12,6.81,1.703438732,951.7198653,109.0689067,111.2605675,36,-5
1,27,13,7.41,1.775188847,905.2749947,102.5720492,112.2388944,36,13
1,27,14,7.45,1.729065552,786.6197056,106.6468433,113.4153736,31,29
1,27,15,7.66,1.79939781,506.0963781,139.8291858,112.7831125,24,43
1,27,16,6.82,1.869480648,103.4659442,124.2116844,107.7158744,15,54
1,27,17,6.16,2.077985579,0,0,100.6466956,4,64
1,27,18,5.01,2.295524271,0,0,91.59652722,-7,72
1,27,19,3.36,2.480834241,0,0,81.34659889,-19,80
1,27,20,2.32,2.625169255,0,0,74.52401667,-31,88
1,27,21,1.73,2.610569863,0,0,72.41135944,-44,83
1,27,22,3.1,2.270274707,0,0,84.22621694,-56,71
1,27,23,2.32,2.299159554,0,0,80.51508722,-67,52
1,27,24,2.34,2.266694216,0,0,81.21530306,-74,14
1,28,1,2.05,2.281387996,0,0,79.76599778,-71,-33
1,28,2,1.97,2.337988761,0,0,78.37058639,-62,-61
1,28,3,1.76,2.350166918,0,0,77.29826806,-51,-77
1,28,4,1.36,2.475183588,0,0,73.3778025,-38,-87
1,28,5,0.9,3.08055491,0,0,61.07028611,-26,-85
1,28,6,0.3,3.324602387,0,0,54.77079583,-14,-77
1,28,7,0.81,3.824320952,0,0,49.18710722,-2,-69
1,28,8,1.25,3.852703356,196.1464275,58.99719694,50.5212575,9,-60
1,28,9,1.74,3.578433022,978.2991108,58.08206833,56.56945806,19,-50
1,28,10,3.28,3.208723044,957.8805878,83.17562667,68.56840944,28,-37
1,28,11,5.9,2.712585551,959.3615878,101.6082869,87.70942222,34,-22
1,28,12,7.39,2.281113618,948.13005,109.3274372,101.8844775,37,-5
1,28,13,8.25,2.42614958,906.1865008,103.3629311,102.8403675,36,13
1,28,14,9.08,1.996311328,809.6807925,102.7894814,114.7712506,31,29
1,28,15,9.23,1.692844107,580.7314767,125.9228067,121.8771856,24,43
1,28,16,8.56,1.645183466,143.4501794,126.6407744,120.0412703,15,54
1,28,17,7.26,1.926955243,0,0,108.3798711,4,64
1,28,18,5.98,2.075267246,0,0,99.94487333,-7,72
1,28,19,5.13,2.086422603,0,0,96.17039194,-19,80
1,28,20,4.45,2.269338896,0,0,89.77723361,-31,88
1,28,21,3.09,2.410117769,0,0,81.54991056,-44,83
1,28,22,2.65,2.340311658,0,0,81.06983917,-56,71
1,28,23,2.97,2.282096984,0,0,83.47172694,-66,52
1,28,24,2.19,2.450368782,0,0,77.1621675,-73,14
1,29,1,0.85,2.558418607,0,0,69.83547528,-71,-33
1,29,2,0.06,2.518142265,0,0,67.44110028,-62,-61
1,29,3,-0.68,2.439419075,0,0,65.98142278,-50,-76
1,29,4,-1.11,2.443682344,0,0,64.22806167,-38,-87
1,29,5,-1.31,2.462879255,0,0,63.09858889,-26,-85
1,29,6,-1.05,2.328513908,0,0,66.61054694,-14,-77
1,29,7,-1.38,2.385288939,0,10.38300833,64.26372306,-2,-69
1,29,8,-0.57,2.575209018,1039.633319,26.95497917,63.93968528,9,-60
1,29,9,1.32,2.601117315,973.5434353,58.37621861,70.94027056,19,-50
1,29,10,5.44,2.476792412,976.6812119,85.44035528,90.00358472,28,-37
1,29,11,8.48,2.217836332,969.3168361,103.3341225,107.7728603,34,-22
1,29,12,9.85,2.162903699,940.8075697,109.1654247,114.7926458,37,-5
1,29,13,10.64,2.114379629,899.1034558,103.3381811,119.2198361,36,13
1,29,14,10.84,2.006467701,771.9904728,111.3621056,122.2718706,32,29
1,29,15,10.68,2.485385285,468.5963169,149.9004017,112.3372692,24,43
1,29,16,10.12,2.531577792,82.8417525,125.9761683,109.0329167,15,54
1,29,17,8.94,2.670076825,0,0,101.4143147,5,64
1,29,18,7.5,2.657458362,0,0,95.44626167,-7,73
1,29,19,6.58,2.524349267,0,0,93.92335528,-19,80
1,29,20,5.73,2.442221413,0,0,91.85093917,-31,88
1,29,21,4.95,2.549292266,0,0,86.64631444,-43,83
1,29,22,4.14,2.580935635,0,0,82.72942639,-55,71
1,29,23,4.36,2.657392728,0,0,82.27470278,-66,51
1,29,24,3.81,2.720109326,0,0,78.91118833,-73,14
1,30,1,2.66,2.781351371,0,0,73.16186028,-71,-32
1,30,2,1.65,2.800076348,0,0,68.77172389,-62,-60
1,30,3,0.74,2.773493138,0,0,65.60385972,-50,-76
1,30,4,0.3,2.77125787,0,0,63.90199139,-38,-86
1,30,5,-0.15,2.741636206,0,0,62.64440611,-26,-85
1,30,6,1.38,2.70014033,0,0,69.42761056,-14,-77
1,30,7,2.27,2.584623501,0,14.49164333,75.04611972,-2,-69
1,30,8,3.82,2.697180976,929.8689408,24.64773667,79.35345833,9,-60
1,30,9,4.7,3.086739648,907.8652092,54.89985667,76.38032306,19,-50
1,30,10,6.77,2.807918954,929.2718475,81.92778556,89.72239083,28,-37
1,30,11,9.05,2.739977796,904.0706689,96.73181778,100.666955,34,-22
1,30,12,11.79,2.80455968,889.2341911,104.6478136,111.6082306,37,-5
1,30,13,12.5,3.020268752,853.5772164,107.2247603,111.1506464,36,13
1,30,14,12.47,3.193570073,704.1631442,128.1679317,108.1862856,32,29
1,30,15,11.97,2.812234984,475.6298286,149.7756519,112.2807767,25,43
1,30,16,10.98,2.657366235,114.2819881,129.6047125,110.5726675,15,55
1,30,17,9.38,2.539517282,0,0,105.6557172,5,64
1,30,18,7.81,2.393575487,0,0,101.557405,-7,73
1,30,19,6.61,2.372772739,0,0,96.842235,-19,81
1,30,20,5.61,2.354366482,0,0,92.98422472,-31,89
1,30,21,4.7,2.314826383,0,0,89.94451583,-43,82
1,30,22,3.99,2.352705822,0,0,86.30168528,-55,70
1,30,23,3.28,2.42375848,0,0,82.07077583,-66,51
1,30,24,2.49,2.413139163,0,0,79.06083167,-73,14
1,31,1,1.83,2.379264037,0,0,77.03360639,-71,-32
1,31,2,1.59,2.2834716,0,0,77.88053528,-62,-60
1,31,3,1,2.269500454,0,0,75.79374361,-50,-75
1,31,4,0.94,2.235415882,0,0,76.21007861,-38,-86
1,31,5,0.16,2.188757213,0,0,74.02824667,-26,-85
1,31,6,-0.77,2.323349653,0,0,67.79850556,-14,-78
1,31,7,-1.2,2.368695918,0,18.44011139,65.27196028,-2,-69
1,31,8,0.24,2.53984889,1216.832755,32.98621167,67.75693444,10,-61
1,31,9,2.18,2.444192423,949.9218086,58.18662944,77.23567194,20,-50
1,31,10,4.1,2.279899339,983.5940936,87.40748611,88.13305806,28,-38
1,31,11,5.11,2.224714771,937.9095481,101.3509053,93.37024917,34,-23
1,31,12,6.31,2.288595874,902.6278011,105.7756542,97.16618917,37,-5
1,31,13,7.02,2.168016744,831.4644531,111.7251447,102.4977286,37,13
1,31,14,7.71,1.980855773,740.5703219,120.2108867,109.1866622,32,29
1,31,15,8.13,2.045224643,438.5754375,158.494685,109.6775672,25,43
1,31,16,8.01,2.048426742,74.42890889,128.0953369,109.0979297,16,55
1,31,17,7,2.530436174,0,0,95.59126667,5,64
1,31,18,6.2,2.511565835,0,0,92.55350306,-6,73
1,31,19,5.06,2.514818498,0,0,87.72746361,-18,81
1,31,20,3.93,2.698201161,0,0,79.78689917,-31,89
1,31,21,3.25,2.795669243,0,0,75.31169139,-43,82
1,31,22,2.6,2.96104869,0,0,69.86526389,-55,70
1,31,23,1.95,2.96568566,0,0,67.16670528,-66,51
1,31,24,1.14,2.84269335,0,0,66.00429194,-73,14
2,1,1,0.98,2.704393975,0,0,67.759305,-70,-31
2,1,2,0.13,2.500500305,0,0,68.03764611,-61,-59
2,1,3,-0.3,2.541555866,0,0,65.60282472,-50,-75
2,1,4,-0.73,2.477067831,0,0,65.09422917,-38,-86
2,1,5,-0.98,2.477725305,0,0,64.10808528,-26,-86
2,1,6,-0.9,2.492341535,0,0,64.15230611,-13,-78
2,1,7,-1.04,2.445796243,0,12.90389972,64.46118556,-2,-70
2,1,8,-0.04,2.631768167,23.46129861,55.40194139,65.00743444,10,-61
2,1,9,2.18,2.647636457,851.0205783,57.4922,73.56102778,20,-50
2,1,10,3.78,2.516137149,547.8217506,144.0009397,82.42056139,28,-38
2,1,11,5.28,2.641868852,765.7749347,118.0148558,86.36297667,35,-23
2,1,12,7.76,3.378719634,845.5416636,110.7617814,84.58613722,38,-5
2,1,13,9.56,3.834247238,736.3276792,134.9999431,85.46348028,37,13
2,1,14,11.11,4.337786397,359.9047617,217.4661383,85.12382972,32,29
2,1,15,11.47,4.805938939,173.6563367,200.1156783,80.44242333,25,43
2,1,16,10.77,4.875924269,9.546801944,96.18407361,76.42752139,16,55
2,1,17,9.88,5.222399155,0,0,68.09779861,5,65
2,1,18,9.6,5.325697193,0,0,65.58680417,-6,73
2,1,19,9.29,5.507096274,0,0,62.00604167,-18,81
2,1,20,8.9,5.768748168,0,0,57.16172889,-31,89
2,1,21,8.58,5.853231769,0,0,54.77639278,-43,82
2,1,22,8.7,5.92255542,0,0,54.47795806,-55,70
2,1,23,7.78,4.282608128,0,0,71.38207389,-66,50
2,1,24,8,4.240980185,0,0,72.90319389,-72,14
2,2,1,7.51,4.139344534,0,0,72.23210556,-70,-31
2,2,2,8.78,5.898438172,0,0,55.10734167,-61,-59
2,2,3,9.89,6.597715091,0,0,51.94343083,-50,-75
2,2,4,10.48,6.92195014,0,0,50.97589611,-38,-85
2,2,5,9.88,6.310971065,0,0,55.12175361,-25,-86
2,2,6,11.47,7.398464681,0,0,50.28270972,-13,-78
2,2,7,12.26,8.149695734,0,0,46.1434625,-1,-70
2,2,8,10.1,6.150302262,2.879274722,29.48378333,57.92395028,10,-61
2,2,9,8.85,4.657313022,2.415333333,59.82068389,70.90245333,20,-51
2,2,10,9.85,4.810136182,15.36384528,168.5472469,73.24018889,29,-38
2,2,11,11.32,5.075608247,5.684375556,159.6625231,76.29942361,35,-23
2,2,12,15.38,8.564807631,501.44068,204.9904997,56.29326556,38,-5
2,2,13,18.57,9.420064134,567.6898406,184.2205128,63.23358944,37,13
2,2,14,18.94,9.408602025,473.4671358,191.4332339,65.11559,33,29
2,2,15,19.24,8.743511883,363.989215,175.7859214,72.82441444,25,43
2,2,16,18.62,8.542203681,47.78425444,125.8894786,71.7874075,16,55
2,2,17,17.3,7.641572844,0.636390278,10.93153944,74.50877861,5,65
2,2,18,16.1,7.879034686,0,0,66.44338778,-6,73
2,2,19,15.19,7.905002838,0,0,61.95027167,-18,81
2,2,20,13.7,5.805368017,0,0,78.04884167,-30,89
2,2,21,12.28,5.39290965,0,0,76.61510833,-43,81
2,2,22,11.18,5.044874766,0,0,76.06919778,-55,69
2,2,23,10.76,4.582967658,0,0,80.24508667,-65,50
2,2,24,9.65,3.969429311,0,0,83.89055167,-72,14
2,3,1,8.63,3.669143174,0,0,83.87704889,-70,-30
2,3,2,7.68,3.366736113,0,0,84.43168333,-61,-59
2,3,3,6.87,3.067224036,0,0,85.78959389,-50,-74
2,3,4,6.05,2.833959718,0,0,86.23992111,-38,-85
2,3,5,5.44,2.638160707,0,0,87.0958175,-25,-86
2,3,6,4.89,2.613573574,0,0,85.24459917,-13,-78
2,3,7,4.62,2.564515913,0,15.97493028,85.00461361,-1,-70
